89	89
89	2100
89	5966
89	7185
89	7186
89	7273
89	10529
89	51225
89	54778
89	64857
89	84970
89	200845
89	391257
90	163
90	659
90	1123
90	2288
90	3551
90	4086
90	4090
90	4893
90	5058
90	5218
90	5341
90	5865
90	5911
90	6233
90	7046
90	7311
90	8878
90	9306
90	9482
90	10477
90	10713
90	22800
90	23149
90	23551
90	28512
90	29984
90	51035
90	51207
90	51285
90	51560
90	55111
90	55120
90	55622
90	55761
90	55785
90	55827
90	57111
90	57381
90	58473
90	64284
90	79674
90	80349
90	81788
90	83452
90	84085
90	121268
90	283212
90	284086
91	92
91	2280
91	3326
91	3624
91	3625
91	5567
91	6256
91	7917
91	10956
91	23327
92	94
92	650
92	655
92	3624
92	9863
92	55333
93	650
93	2660
93	3326
93	3624
93	10220
93	55333
94	2022
94	7040
94	7048
95	95
95	4521
95	4869
95	7013
95	7265
95	25913
98	6820
98	58487
100	134
100	1803
100	6444
100	9063
100	26277
100	54386
102	558
103	103
103	7052
109	818
111	111
111	5578
112	6310
113	2547
113	5359
113	8896
114	801
116	117
116	835
118	1460
118	5580
118	6708
118	7083
118	10363
118	79760
118	81631
119	119
119	5566
119	5580
119	22895
120	6310
123	5602
124	124
124	1459
124	3033
125	5371
125	9659
125	10399
125	11213
126	126
127	11224
128	128
128	405
128	1107
128	1460
128	2101
128	5052
128	7448
128	80148
130	408
130	3845
130	6235
130	10318
130	26057
130	26156
130	83593
130	84268
131	131
132	11153
132	79644
134	11267
134	342371
135	135
135	1813
136	7165
136	10308
141	7024
141	65057
142	142
142	836
142	840
142	942
142	2547
142	5422
142	5970
142	7157
142	7341
142	7486
142	7515
142	7520
142	8216
142	23650
142	54840
142	200558
142	221504
143	908
143	4088
143	9961
146	6640
150	2771
150	2775
153	1742
153	9863
153	10755
154	154
154	409
154	2769
154	2870
154	6714
154	9368
154	9590
156	1460
156	1969
156	5579
156	5595
156	5923
156	6181
156	6622
156	28964
158	4856
159	150572
160	2060
160	2100
160	3092
160	4093
160	6016
160	6464
160	64919
160	114034
161	161
161	273
161	2060
161	2617
161	4086
161	29924
162	164
162	375
162	409
162	472
162	4087
162	4915
162	55729
163	293
163	324
163	1173
163	3838
163	4089
163	4201
163	4292
163	6453
163	7307
163	8907
163	9550
163	9729
163	9883
163	10053
163	10411
163	22932
163	25828
163	26119
163	26150
163	27125
163	27229
163	53371
163	54386
163	54855
163	55145
163	55707
163	57154
163	79132
163	91419
163	129807
164	1174
164	1213
164	4130
164	8905
164	11276
164	57473
164	84993
165	2885
166	166
166	604
166	705
166	1406
166	1432
166	1656
166	1822
166	2670
166	2801
166	2885
166	3185
166	3801
166	3860
166	3866
166	4004
166	4005
166	4088
166	4154
166	4236
166	4253
166	4665
166	5562
166	5563
166	5859
166	5966
166	5987
166	6142
166	6354
166	6386
166	6457
166	6495
166	6496
166	6498
166	6631
166	6660
166	6733
166	6925
166	6926
166	6945
166	7185
166	7186
166	7726
166	8241
166	8328
166	8543
166	8553
166	8576
166	8676
166	8812
166	9470
166	9627
166	9643
166	9743
166	9841
166	9911
166	10152
166	10241
166	10783
166	10817
166	11030
166	11337
166	11338
166	22806
166	22893
166	23154
166	23181
166	23281
166	23641
166	25959
166	26003
166	26121
166	29079
166	29948
166	51003
166	54955
166	55048
166	55072
166	55110
166	57594
166	57819
166	64098
166	64170
166	64782
166	79005
166	79177
166	79444
166	79616
166	79720
166	79843
166	79869
166	80022
166	80705
166	80742
166	81628
166	81629
166	83746
166	84304
166	84528
166	84619
166	84766
166	84970
166	84988
166	85302
166	85376
166	85403
166	90933
166	91544
166	93986
166	117286
166	123722
166	127703
166	147525
166	154313
166	167826
166	220108
166	222546
166	284001
166	342371
166	388677
172	7337
174	2782
174	5695
174	9442
174	9905
174	11154
174	11331
174	30844
174	55367
175	175
176	4317
176	4323
176	9507
177	2885
177	4690
177	6271
177	6285
178	26060
181	4159
181	4160
182	4851
182	4853
182	4854
183	183
183	1511
183	1636
183	2130
183	2885
183	5547
183	5972
183	50618
183	55876
183	59272
185	5149
186	2771
186	2773
189	5830
189	9627
190	2101
190	2104
190	2516
190	5468
190	6095
190	22938
191	191
191	5829
191	7013
191	10513
191	25913
191	79078
191	91369
196	196
196	405
196	2033
196	2099
196	3320
196	5925
196	5970
196	6908
196	9049
196	10728
197	207
197	998
197	2885
197	26232
203	7013
203	26277
203	54386
204	368
204	10057
205	2046
205	9817
205	84984
207	207
207	208
207	350
207	367
207	572
207	669
207	672
207	673
207	836
207	1027
207	1432
207	1499
207	1639
207	1937
207	2033
207	2175
207	2308
207	2309
207	2475
207	2887
207	2931
207	2932
207	3064
207	3320
207	3337
207	3611
207	4084
207	4193
207	4303
207	4486
207	4734
207	4846
207	4904
207	5058
207	5170
207	5295
207	5493
207	5499
207	5515
207	5524
207	5553
207	5590
207	5591
207	5728
207	5894
207	5914
207	6198
207	6310
207	6416
207	6502
207	6714
207	6788
207	6789
207	7015
207	7249
207	8031
207	8115
207	9479
207	9623
207	11244
207	23239
207	26060
207	54386
207	55300
207	79109
207	84335
207	117145
207	150684
207	171023
207	253260
208	335
208	338
208	2099
208	3326
208	4515
208	5170
208	5591
208	6358
208	6700
208	8115
208	8470
208	9623
208	10135
208	10959
208	23509
208	57630
208	64241
208	79689
208	80339
208	81609
208	84172
208	84335
210	210
211	211
211	605
211	1020
211	1026
211	5291
211	5328
211	5493
211	5908
211	6613
211	6919
211	7083
211	7114
211	7115
211	7116
211	7120
211	7456
211	7728
211	9168
211	10868
211	11165
211	23503
211	26073
211	54535
211	54552
211	54980
211	57634
211	63898
211	64781
211	64927
211	65265
211	79577
211	84460
211	91694
211	113115
211	124460
211	142679
211	150483
211	163050
211	283212
211	441518
212	2885
212	54971
213	2217
213	2494
213	4036
213	5201
213	7083
213	10989
213	51631
214	419
214	923
215	3921
215	5824
216	216
216	217
216	25913
216	26471
217	217
217	1400
217	3692
217	9094
217	11161
217	23421
217	23521
217	54978
217	55855
217	84966
217	404636
218	6722
218	25913
218	50626
219	2169
219	5394
219	22803
221	85291
221	388677
225	5824
226	226
226	229
226	230
226	587
226	773
226	2023
226	2027
226	2820
226	3441
226	7013
226	11226
226	51588
226	54464
229	229
229	3096
229	25828
229	64902
229	200958
230	5606
230	6713
230	84708
231	2617
231	4086
238	238
238	3326
238	5764
238	5787
238	5793
238	5795
240	2885
240	4222
240	5966
240	8379
240	9261
240	23405
240	23406
240	79802
240	80254
240	93426
240	256646
240	285753
241	1192
244	7013
244	26277
244	54386
244	65057
244	145226
248	388677
250	10026
250	83755
259	259
259	1351
259	2023
259	2275
259	2885
259	5290
259	6774
259	8503
259	23002
262	262
267	267
267	1400
267	1576
267	7316
267	7321
267	7322
267	7323
267	7327
267	7334
267	7415
267	9709
267	10040
267	22213
267	29089
267	51619
267	55284
268	2119
268	55207
268	153527
269	3326
270	338872
271	271
271	7013
271	23582
271	25913
273	273
273	1020
273	1213
273	1759
273	1785
273	5533
273	5597
273	7013
273	8867
273	50618
273	159989
273	339231
274	1523
274	1759
274	2885
274	4609
274	5991
274	8867
274	23557
274	26060
274	79842
279	3480
279	51499
283	537
283	5728
283	6050
283	6997
283	64241
284	284
284	7010
285	285
285	310
285	1026
285	1460
285	7010
286	960
286	3710
286	6709
286	84033
287	2885
287	3897
287	4690
287	23043
287	23243
287	25822
287	81565
288	4087
288	4088
288	5597
290	290
291	5481
293	373
293	1107
293	1114
293	2261
293	3735
293	5335
293	5359
293	7185
293	7205
293	7431
293	8794
293	10399
293	11043
293	11098
293	23281
293	29888
293	51076
293	80021
293	83755
293	84445
293	150483
293	388677
301	322
301	1956
301	2547
301	2597
301	4212
301	6117
301	6282
301	7321
301	9094
301	9757
301	10574
301	10980
301	11124
301	11161
301	51380
301	54987
301	55611
301	55791
301	151230
302	4216
302	5327
302	6281
302	7013
302	25913
306	7157
306	9094
306	10436
306	84966
306	197131
307	6609
307	9397
307	23569
307	25913
307	26277
308	1981
308	2222
308	6827
308	7013
308	7014
308	10319
308	26277
308	54386
309	1380
309	5921
309	79577
310	324
310	333
310	506
310	523
310	758
310	1019
310	1059
310	1114
310	1284
310	1287
310	1302
310	1400
310	1508
310	1760
310	1780
310	1855
310	1915
310	2132
310	2162
310	2244
310	2597
310	2634
310	2661
310	2783
310	3032
310	3234
310	3431
310	4287
310	4436
310	4804
310	5162
310	5315
310	5699
310	5859
310	5928
310	6117
310	6137
310	6187
310	6609
310	6612
310	7088
310	7114
310	7123
310	7157
310	7321
310	7375
310	7431
310	7694
310	7704
310	7846
310	7917
310	9094
310	9362
310	9397
310	9757
310	9869
310	10381
310	10574
310	10641
310	10681
310	10980
310	11124
310	11161
310	11189
310	22993
310	23564
310	23646
310	26230
310	27037
310	27097
310	51003
310	51150
310	51380
310	51412
310	51763
310	54437
310	54973
310	55611
310	55791
310	57418
310	60492
310	66000
310	80227
310	80308
310	81794
310	84060
310	84467
310	84942
310	85440
310	151230
310	170959
310	221184
310	347733
311	2026
311	3189
311	5359
311	6277
311	10016
311	10342
311	23390
311	55165
311	85365
316	1399
316	2710
316	5933
316	25898
317	598
317	836
317	842
317	10017
317	22861
317	54205
318	4175
320	320
320	351
320	774
320	3768
320	6812
320	8573
321	5597
321	6812
321	22883
321	63941
322	334
322	351
322	1956
322	2064
322	4035
322	6310
322	10524
322	22883
322	55740
322	342371
323	351
323	1956
323	4089
323	57154
324	324
324	667
324	720
324	721
324	1387
324	1454
324	1495
324	1499
324	2034
324	2316
324	2801
324	2932
324	3267
324	3309
324	3728
324	3799
324	3852
324	3860
324	3861
324	3866
324	3872
324	3880
324	3909
324	3910
324	4538
324	4628
324	4629
324	4646
324	4670
324	4703
324	4928
324	5566
324	5707
324	5783
324	5903
324	6232
324	6711
324	6712
324	6737
324	6872
324	7175
324	8021
324	8312
324	8888
324	9126
324	9146
324	9266
324	9818
324	9869
324	9883
324	9972
324	10048
324	10466
324	11097
324	22859
324	22872
324	22919
324	23020
324	23086
324	23345
324	23368
324	23384
324	23499
324	25839
324	25957
324	25984
324	26057
324	26058
324	29109
324	50649
324	53371
324	55777
324	55914
324	56204
324	57536
324	57701
324	64397
324	83759
324	84085
324	84289
324	84952
324	89795
324	89796
324	89797
324	115677
324	344148
324	6775072
324	100101267
325	325
325	1401
325	2710
325	2806
325	2885
325	3280
325	10987
326	326
326	1387
326	1398
326	2534
326	2885
326	4690
326	5295
326	5335
326	6714
327	327
327	3964
327	9798
327	79876
327	80021
328	661
328	2033
328	3001
328	3229
328	3303
328	5111
328	6418
328	6943
328	7013
328	7014
328	7157
328	7295
328	11165
328	54386
329	329
329	836
329	840
329	842
329	2670
329	3728
329	4110
329	4828
329	7185
329	7186
329	7286
329	7321
329	8517
329	8737
329	8767
329	9666
329	10010
329	23624
329	27429
329	51027
329	51255
329	51465
329	53840
329	55093
329	55284
329	55840
329	56616
329	56915
329	79444
329	79571
329	80705
329	81926
329	152926
330	330
330	836
330	842
330	7186
330	7187
330	7321
330	7322
330	7334
330	7341
330	8737
330	9666
330	25898
330	26999
330	51375
330	56616
331	331
331	836
331	840
331	842
331	843
331	1163
331	2071
331	5985
331	7189
331	7321
331	7322
331	7323
331	7324
331	7325
331	7334
331	7335
331	7336
331	8767
331	10454
331	10783
331	27429
331	29110
331	51619
331	54739
331	55048
331	55093
331	55284
331	56616
331	81603
331	91694
331	92912
331	117178
331	118424
331	140735
331	150684
331	196403
332	332
332	836
332	840
332	842
332	983
332	3619
332	6795
332	9212
332	55143
333	1019
333	1026
333	1031
333	1104
333	1460
333	1915
333	2661
333	2948
333	3117
333	3336
333	4666
333	4860
333	5300
333	5908
333	6303
333	6606
333	6607
333	6622
333	6811
333	6943
333	7083
333	7114
333	7431
333	7572
333	8848
333	8894
333	9001
333	9869
333	10200
333	10813
333	54544
333	55274
333	55791
333	56144
333	57562
333	81539
333	84060
333	84289
333	114034
333	171017
334	3725
334	6154
334	10307
334	57473
335	335
335	2192
335	3718
335	3931
335	5110
335	5360
335	5597
335	6696
335	8794
335	9804
335	30834
335	55700
335	116173
335	339390
336	347
336	10488
336	117144
337	337
338	811
338	3949
338	4088
338	4547
338	7184
338	9601
338	10549
338	55738
339	29974
341	51617
344	4023
345	55738
347	9218
347	10488
347	81488
347	100820829
348	348
348	351
348	1558
348	1562
348	1994
348	2193
348	2290
348	2639
348	3437
348	3949
348	4137
348	4846
348	5110
348	5654
348	5663
348	6009
348	6124
348	6767
348	7001
348	7301
348	7436
348	7804
348	9361
348	9922
348	11140
348	22874
348	22905
348	22983
348	24138
348	27250
348	51295
348	53822
348	54850
348	55738
348	56172
348	58526
348	84106
348	84171
348	90580
348	140545
348	148156
350	998
350	2159
350	2669
350	2885
350	5340
350	5930
350	7157
350	339390
351	351
351	811
351	836
351	839
351	841
351	1020
351	1072
351	1191
351	1410
351	1509
351	1600
351	2885
351	2932
351	3028
351	3437
351	3831
351	4035
351	4846
351	5646
351	5663
351	5664
351	5864
351	6464
351	7040
351	7042
351	7165
351	9479
351	10053
351	10307
351	10524
351	11140
351	22976
351	22983
351	25825
351	29979
351	51295
351	54536
351	55361
351	84106
351	114609
351	140545
354	3486
354	5104
354	5744
354	6406
355	355
355	356
355	533
355	695
355	841
355	843
355	896
355	1400
355	1616
355	1647
355	1915
355	2534
355	3183
355	5783
355	7329
355	7341
355	7430
355	7917
355	8557
355	8717
355	8737
355	8772
355	8930
355	11124
355	11161
355	29979
355	55183
355	55791
355	81542
355	116519
356	841
356	2534
356	2885
356	4690
356	5295
356	5783
356	6714
356	7205
356	8601
356	8771
356	8772
356	9051
356	11252
356	23048
356	50618
356	388677
356	653361
357	2534
357	2885
357	4690
357	6714
358	358
358	373
358	2353
358	3884
358	4188
358	6477
358	6925
358	7185
358	7186
358	7205
358	8601
358	10188
358	10253
358	10488
358	11007
358	11043
358	22806
358	22807
358	23281
358	26575
358	30008
358	54507
358	54793
358	55118
358	64651
358	64753
358	79734
358	80817
358	83755
358	83899
358	85291
358	85376
358	123722
358	158405
358	284001
358	285622
358	339834
358	388677
359	359
362	2745
362	3190
362	4188
362	7472
362	10488
362	388677
366	89885
367	367
367	547
367	573
367	595
367	640
367	672
367	695
367	836
367	983
367	1022
367	1387
367	1398
367	1499
367	1616
367	1956
367	2033
367	2242
367	2268
367	2316
367	2580
367	2885
367	2886
367	2932
367	2934
367	2965
367	3055
367	3091
367	3146
367	3320
367	3636
367	3725
367	3932
367	4067
367	4068
367	4110
367	4145
367	4193
367	5036
367	5080
367	5295
367	5296
367	5335
367	5336
367	5451
367	5594
367	5753
367	5781
367	5921
367	6047
367	6461
367	6464
367	6667
367	6714
367	6774
367	6850
367	7041
367	7110
367	7145
367	7329
367	7341
367	7409
367	7410
367	7525
367	8031
367	8202
367	8503
367	8554
367	8648
367	9021
367	9047
367	9063
367	9185
367	9306
367	9402
367	9604
367	9611
367	9612
367	10044
367	10273
367	10401
367	10451
367	10499
367	10514
367	10524
367	23132
367	26228
367	29760
367	53358
367	56924
367	64324
367	84941
367	84951
367	117157
367	126669
367	399694
368	3164
368	5045
368	51084
369	1460
369	1876
369	3265
369	3326
369	3845
369	5295
369	5604
369	5605
369	6237
369	7016
369	7531
369	7534
369	10469
369	11083
369	24148
369	51497
369	57085
369	59349
369	65125
369	84181
369	399687
369	100132288
372	1315
373	373
373	573
373	1039
373	1329
373	1641
373	1794
373	2272
373	2624
373	2669
373	3215
373	3801
373	3853
373	3964
373	4005
373	4193
373	5252
373	5296
373	5682
373	5987
373	6314
373	6477
373	6591
373	6615
373	6628
373	7114
373	7128
373	7185
373	7251
373	7325
373	7328
373	7329
373	7536
373	7681
373	7918
373	8502
373	8859
373	9063
373	9513
373	9547
373	9586
373	9883
373	9929
373	10024
373	10174
373	10293
373	10524
373	10783
373	10868
373	11067
373	11144
373	11201
373	22888
373	22932
373	23062
373	23650
373	23759
373	26150
373	27129
373	27238
373	27247
373	27343
373	29903
373	29994
373	50650
373	51053
373	51073
373	51324
373	51545
373	54540
373	54906
373	55138
373	55246
373	55633
373	55658
373	55738
373	55840
373	55916
373	56006
373	56852
373	57542
373	57616
373	57639
373	57674
373	58500
373	58524
373	63898
373	64170
373	64396
373	64400
373	65117
373	65265
373	79173
373	79446
373	79696
373	80196
373	80308
373	81567
373	83541
373	83640
373	84294
373	84311
373	84708
373	84832
373	84985
373	85302
373	91647
373	113115
373	115106
373	116349
373	118812
373	140545
373	147525
373	148581
373	154865
373	163050
373	166979
373	170954
373	220136
373	255167
373	285093
373	286499
373	287015
373	391257
373	644903
373	729603
374	1956
374	56893
375	375
375	1315
375	1937
375	4869
375	5338
375	5898
375	8394
375	8853
375	9266
375	9267
375	23163
375	23647
375	26088
375	51729
375	57584
375	84273
375	113277
377	1822
377	23163
377	23647
377	26088
377	27236
378	3184
378	9727
378	25898
378	27111
379	1967
379	2058
379	3301
379	4086
379	4087
379	5223
379	5589
379	6047
379	6638
379	7046
379	7088
379	8926
379	9094
379	10397
379	23162
379	27436
379	29058
379	57154
379	79839
379	197131
379	245812
381	8853
381	9727
381	23647
382	408
382	409
382	6453
382	8853
382	9493
382	23647
383	8659
387	387
387	392
387	396
387	1729
387	3895
387	4983
387	5337
387	5585
387	5586
387	6093
387	6185
387	6242
387	7046
387	7205
387	7409
387	9743
387	9750
387	9826
387	10256
387	10399
387	11113
387	11214
387	22806
387	23002
387	23164
387	23365
387	57154
387	64750
387	85415
388	2339
388	2342
388	5229
389	392
389	9750
391	3895
391	4086
391	4089
391	7046
391	7410
391	9844
392	392
392	663
392	998
392	5781
392	11200
392	57085
394	5921
394	26469
394	64750
396	396
396	578
396	836
396	840
396	998
396	1027
396	2237
396	3728
396	5597
396	5879
396	5880
396	5881
396	5962
396	6391
396	6457
396	6484
396	7013
396	9246
396	9709
396	10206
396	11344
396	23327
396	23468
396	23498
396	25913
396	26277
396	51569
396	54926
396	283518
397	399
397	836
397	5879
397	5881
397	27063
397	51569
398	79036
398	645455
399	3757
399	7046
399	10813
399	55183
399	55791
400	2803
400	9648
400	23647
401	401
402	5147
402	6904
402	9094
402	23568
402	79718
403	5147
403	6102
403	7088
403	7157
403	9094
403	55183
403	55791
403	197131
405	405
405	2034
405	3091
405	4093
405	6493
405	7126
405	51053
405	51135
405	51691
405	55342
405	56616
405	57504
406	2034
406	3091
406	4862
406	8553
406	9575
407	826
407	1213
407	1856
407	5609
407	6039
407	10733
407	23099
407	27232
407	84838
407	283248
408	573
408	695
408	998
408	1213
408	3725
408	4792
408	5296
408	5594
408	5595
408	5601
408	6138
408	6721
408	7201
408	10783
408	23099
408	25913
408	27232
409	998
409	1213
409	4193
409	4217
409	4792
409	5601
409	5602
409	5724
409	6601
409	7316
409	8614
409	10114
409	112950
409	374291
410	1069
410	5480
410	9319
410	339390
415	4692
415	10188
415	51004
415	91304
416	2033
420	2064
420	26019
421	55914
427	8848
427	9869
427	57118
429	429
429	4205
432	433
432	3096
432	5930
432	29956
432	51701
432	339390
433	2746
433	3280
433	29956
433	389690
435	435
435	1459
435	2203
435	3162
435	5016
435	5859
435	55093
439	444
439	773
439	2882
439	5201
439	7083
439	7276
439	29923
439	51608
440	6310
440	29888
440	140691
440	253769
443	443
443	91703
444	10345
445	445
445	3717
445	4502
445	5770
445	7013
445	7014
445	64400
445	84164
462	462
462	2147
462	5335
463	22981
466	466
466	571
466	1385
466	1390
466	4783
466	9252
467	467
467	468
467	661
467	1054
467	1386
467	1649
467	2261
467	3326
467	3725
467	3726
467	3727
467	6839
467	7157
467	9586
467	26039
467	55183
467	55509
467	55791
467	83540
467	84966
468	1050
468	1051
468	1052
468	1053
468	1054
468	1649
468	2353
468	2354
468	2800
468	2874
468	3101
468	3131
468	3725
468	3726
468	4001
468	4193
468	4779
468	5609
468	6194
468	7052
468	7276
468	7769
468	8419
468	8805
468	8945
468	9342
468	9586
468	10205
468	10403
468	10538
468	10970
468	11036
468	11219
468	23641
468	29903
468	51107
468	55037
468	55509
468	55559
468	57761
468	79571
468	85021
468	140460
468	390535
468	440321
471	471
472	472
472	672
472	1111
472	1385
472	1978
472	2177
472	3014
472	4193
472	4194
472	4361
472	4683
472	5883
472	5884
472	5932
472	6118
472	6794
472	7013
472	7157
472	7158
472	7486
472	9656
472	11200
473	1822
473	1893
473	2202
473	5359
473	5684
473	6613
473	7088
473	7431
473	7916
473	7994
473	8216
473	9139
473	10346
473	11143
473	23543
473	23613
473	30008
473	79868
473	83755
473	84726
473	84814
475	538
475	540
475	755
475	9453
475	55007
476	2146
476	7178
476	23557
478	6310
479	2773
479	4852
479	5479
480	2146
481	1397
481	2146
481	5720
481	9757
481	23564
481	27037
481	55183
481	55791
483	26019
487	5350
487	6588
487	7289
487	26001
487	26060
488	821
488	5350
489	4690
493	1742
493	6714
496	669
496	23582
496	192669
498	506
498	6199
501	2059
501	9400
506	1019
506	1026
506	2886
506	3163
506	5300
506	6606
506	6607
506	7083
506	10197
506	11102
506	64756
506	91647
509	771
509	896
509	1956
509	3698
509	4354
509	4709
509	5074
509	5265
509	5764
509	10072
509	10574
509	23649
509	25791
509	25978
509	26152
509	51586
509	54857
509	56902
509	64219
509	84337
513	7273
513	51010
514	1586
515	1192
515	7251
516	140691
517	51567
517	54464
518	518
518	7920
522	5597
522	6197
523	1026
523	6606
523	6607
523	7083
525	6839
525	23028
526	6925
527	1192
527	1896
527	4140
527	4188
527	4481
527	5684
527	29956
527	85027
528	528
529	534
529	2547
529	9550
529	23184
533	7532
533	11213
535	1192
535	8723
535	10308
535	81929
537	3039
537	3040
537	8856
539	3860
539	3866
539	7205
539	7541
539	9240
539	10403
539	22978
539	24144
539	64753
539	79618
539	80321
539	83878
539	145282
545	672
545	1111
545	5884
545	7157
545	11200
545	84126
546	1616
546	5764
546	5775
546	5888
546	51631
546	54462
546	57473
546	57562
546	126961
547	547
547	2099
547	5468
547	5469
547	6256
550	10477
550	26994
554	2778
558	558
558	2621
558	2885
558	3326
558	5295
558	5296
558	10048
563	563
563	4363
563	83540
566	339390
567	567
567	909
567	910
567	912
567	2217
567	2885
567	3077
567	3105
567	3106
567	3107
567	3133
567	3135
567	5118
567	7917
567	11098
570	390535
570	440321
570	100132565
